"chrom","start","end","percent_methylation","methylated_reads","unmethylated_reads"
"phage_lambda",35299,35300,0,0,1
"phage_lambda",35301,35302,0,0,1
"phage_lambda",35315,35316,0,0,1
"phage_lambda",35317,35318,0,0,1
"phage_lambda",35325,35326,0,0,1
"phage_lambda",35339,35340,0,0,1
"phage_lambda",35342,35343,0,0,1
"phage_lambda",35362,35363,0,0,1
"phage_lambda",35372,35373,0,0,1
"phage_lambda",35376,35377,0,0,1
"phage_lambda",35399,35400,0,0,1
"phage_lambda",35408,35409,0,0,1
"phage_lambda",35410,35411,0,0,1
"phage_lambda",35423,35424,0,0,1
"phage_lambda",35441,35442,0,0,1
"phage_lambda",35449,35450,0,0,1
"phage_lambda",35466,35467,0,0,1
"phage_lambda",35504,35505,0,0,1
"phage_lambda",35506,35507,0,0,1
"phage_lambda",35516,35517,0,0,1
"phage_lambda",35518,35519,0,0,1
"phage_lambda",35529,35530,0,0,1
"phage_lambda",35815,35816,0,0,1
"phage_lambda",35822,35823,0,0,1
"phage_lambda",35839,35840,0,0,1
"phage_lambda",35891,35892,0,0,1
"phage_lambda",35938,35939,0,0,1
"phage_lambda",35959,35960,0,0,1
"phage_lambda",36315,36316,0,0,1
"phage_lambda",36359,36360,100,1,0
"phage_lambda",36368,36369,0,0,1
"phage_lambda",36387,36388,0,0,1
"phage_lambda",36395,36396,0,0,1
"phage_lambda",36413,36414,0,0,1
"phage_lambda",36428,36429,0,0,1
"phage_lambda",36443,36444,0,0,1
"phage_lambda",36621,36622,0,0,1
"phage_lambda",36645,36646,0,0,1
"phage_lambda",36656,36657,0,0,1
"phage_lambda",36703,36704,0,0,1
"phage_lambda",36715,36716,0,0,1
"phage_lambda",36731,36732,0,0,1
"phage_lambda",36752,36753,0,0,1
"phage_lambda",36765,36766,0,0,1
"phage_lambda",36769,36770,0,0,1
"phage_lambda",36788,36789,0,0,1
"phage_lambda",36795,36796,0,0,1
"phage_lambda",36864,36865,0,0,1
"phage_lambda",36872,36873,0,0,1
"phage_lambda",36891,36892,0,0,1
"phage_lambda",37041,37042,0,0,1
"phage_lambda",37045,37046,0,0,1
"phage_lambda",37082,37083,100,1,0
"phage_lambda",37141,37142,0,0,1
"phage_lambda",37195,37196,0,0,1
"phage_lambda",37694,37695,0,0,1
"phage_lambda",37752,37753,0,0,1
"phage_lambda",37803,37804,0,0,1
"phage_lambda",37807,37808,0,0,1
"phage_lambda",37904,37905,0,0,1
"phage_lambda",37906,37907,0,0,1
"phage_lambda",37955,37956,0,0,1
"phage_lambda",37978,37979,0,0,1
"phage_lambda",38110,38111,0,0,1
"phage_lambda",38148,38149,0,0,1
"phage_lambda",38178,38179,0,0,1
"phage_lambda",38196,38197,0,0,1
"phage_lambda",38235,38236,0,0,1
"phage_lambda",38776,38777,0,0,1
"phage_lambda",38792,38793,0,0,1
"phage_lambda",38808,38809,0,0,1
"phage_lambda",38814,38815,0,0,1
"phage_lambda",38819,38820,0,0,1
"phage_lambda",38831,38832,0,0,1
"phage_lambda",38843,38844,0,0,1
"phage_lambda",38855,38856,0,0,1
"phage_lambda",38890,38891,0,0,1
"phage_lambda",38968,38969,0,0,1
"phage_lambda",38987,38988,0,0,1
"phage_lambda",38995,38996,0,0,1
"phage_lambda",39024,39025,0,0,1
"phage_lambda",39165,39166,0,0,2
"phage_lambda",39174,39175,0,0,2
"phage_lambda",39186,39187,0,0,2
"phage_lambda",39191,39192,0,0,2
"phage_lambda",39195,39196,0,0,2
"phage_lambda",39210,39211,0,0,2
"phage_lambda",39222,39223,0,0,2
"phage_lambda",39228,39229,0,0,1
"phage_lambda",39236,39237,0,0,1
"phage_lambda",39241,39242,0,0,1
"phage_lambda",39242,39243,0,0,1
"phage_lambda",39244,39245,0,0,1
"phage_lambda",39256,39257,0,0,1
"phage_lambda",39259,39260,0,0,1
"phage_lambda",39267,39268,0,0,1
"phage_lambda",39271,39272,0,0,1
"phage_lambda",39274,39275,0,0,1
"phage_lambda",39277,39278,0,0,1
"phage_lambda",39316,39317,0,0,1
"phage_lambda",39320,39321,0,0,1
"phage_lambda",39327,39328,0,0,1
"phage_lambda",39337,39338,0,0,1
"phage_lambda",39356,39357,0,0,1
"phage_lambda",39360,39361,0,0,1
"phage_lambda",39389,39390,0,0,1
"phage_lambda",39405,39406,0,0,1
"phage_lambda",39410,39411,0,0,1
"phage_lambda",39413,39414,0,0,1
"phage_lambda",39423,39424,0,0,1
"phage_lambda",39434,39435,0,0,1
"phage_lambda",39439,39440,0,0,1
"phage_lambda",39450,39451,0,0,1
"phage_lambda",39456,39457,0,0,1
"phage_lambda",39467,39468,0,0,1
"phage_lambda",39497,39498,100,1,0
"phage_lambda",39510,39511,0,0,1
"phage_lambda",39512,39513,0,0,1
"phage_lambda",39514,39515,0,0,1
"phage_lambda",39516,39517,0,0,1
"phage_lambda",39523,39524,0,0,1
"phage_lambda",39525,39526,0,0,1
"phage_lambda",39527,39528,0,0,1
"phage_lambda",39529,39530,0,0,1
"phage_lambda",39548,39549,0,0,1
"phage_lambda",39558,39559,0,0,1
"phage_lambda",39562,39563,0,0,1
"phage_lambda",39571,39572,0,0,1
"phage_lambda",39601,39602,0,0,2
"phage_lambda",39625,39626,0,0,1
"phage_lambda",39634,39635,0,0,1
"phage_lambda",39653,39654,0,0,1
"phage_lambda",39676,39677,0,0,1
"phage_lambda",39682,39683,0,0,1
"phage_lambda",39685,39686,0,0,1
"phage_lambda",39692,39693,0,0,1
"phage_lambda",39694,39695,0,0,1
"phage_lambda",39705,39706,0,0,1
"phage_lambda",39712,39713,0,0,1
"phage_lambda",39714,39715,0,0,1
"phage_lambda",39716,39717,0,0,1
"phage_lambda",39718,39719,0,0,1
"phage_lambda",39722,39723,0,0,1
"phage_lambda",39724,39725,0,0,1
"phage_lambda",39734,39735,0,0,1
"phage_lambda",39737,39738,0,0,1
"phage_lambda",39743,39744,0,0,1
"phage_lambda",39745,39746,0,0,2
"phage_lambda",39751,39752,0,0,1
"phage_lambda",39758,39759,0,0,1
"phage_lambda",39760,39761,0,0,1
"phage_lambda",39778,39779,0,0,1
"phage_lambda",39785,39786,0,0,1
"phage_lambda",39787,39788,0,0,1
"phage_lambda",39794,39795,0,0,1
"phage_lambda",39796,39797,0,0,1
"phage_lambda",39805,39806,0,0,2
"phage_lambda",39813,39814,0,0,2
"phage_lambda",39830,39831,0,0,1
"phage_lambda",39832,39833,0,0,2
"phage_lambda",39840,39841,0,0,1
"phage_lambda",39842,39843,0,0,2
"phage_lambda",39856,39857,0,0,1
"phage_lambda",39862,39863,0,0,2
"phage_lambda",39863,39864,0,0,1
"phage_lambda",39865,39866,0,0,2
"phage_lambda",39878,39879,0,0,1
"phage_lambda",39880,39881,0,0,2
"phage_lambda",39888,39889,0,0,1
"phage_lambda",39891,39892,0,0,2
"phage_lambda",39893,39894,0,0,1
"phage_lambda",39895,39896,0,0,2
"phage_lambda",39913,39914,0,0,2
"phage_lambda",39936,39937,0,0,2
"phage_lambda",39940,39941,0,0,2
"phage_lambda",39951,39952,0,0,1
"phage_lambda",39958,39959,0,0,1
"phage_lambda",39985,39986,0,0,1
"phage_lambda",39997,39998,0,0,1
"phage_lambda",40004,40005,0,0,1
"phage_lambda",40097,40098,0,0,1
"phage_lambda",40116,40117,0,0,1
"phage_lambda",40118,40119,0,0,1
"phage_lambda",40137,40138,0,0,1
"phage_lambda",40139,40140,0,0,1
"phage_lambda",40150,40151,0,0,1
"phage_lambda",40167,40168,0,0,1
"phage_lambda",40173,40174,0,0,1
"phage_lambda",40188,40189,0,0,1
"phage_lambda",40220,40221,0,0,1
"phage_lambda",40226,40227,0,0,1
"phage_lambda",40239,40240,0,0,1
"phage_lambda",40262,40263,0,0,1
"phage_lambda",40285,40286,0,0,1
"phage_lambda",40311,40312,0,0,1
"phage_lambda",40331,40332,0,0,1
"phage_lambda",40339,40340,0,0,1
"phage_lambda",40357,40358,0,0,1
"phage_lambda",40366,40367,0,0,1
"phage_lambda",40373,40374,0,0,1
"phage_lambda",40383,40384,0,0,1
"phage_lambda",40390,40391,0,0,1
"phage_lambda",40404,40405,0,0,1
"phage_lambda",40408,40409,0,0,1
"phage_lambda",40498,40499,0,0,1
"phage_lambda",40519,40520,0,0,1
"phage_lambda",40526,40527,0,0,1
"phage_lambda",40582,40583,0,0,1
"phage_lambda",40594,40595,0,0,1
"phage_lambda",40599,40600,100,1,0
"phage_lambda",40602,40603,100,1,0
"phage_lambda",40612,40613,100,1,0
"phage_lambda",40937,40938,0,0,1
"phage_lambda",40945,40946,0,0,1
"phage_lambda",40948,40949,0,0,1
"phage_lambda",40991,40992,0,0,1
"phage_lambda",41004,41005,0,0,1
"phage_lambda",41025,41026,0,0,1
"phage_lambda",41039,41040,0,0,1
"phage_lambda",41045,41046,0,0,1
"phage_lambda",41071,41072,0,0,1
"phage_lambda",41076,41077,0,0,1
"phage_lambda",41102,41103,50,1,1
"phage_lambda",41109,41110,50,1,1
"phage_lambda",41117,41118,50,1,1
"phage_lambda",41130,41131,50,1,1
"phage_lambda",41156,41157,50,1,1
"phage_lambda",41189,41190,50,1,1
"phage_lambda",41223,41224,100,1,0
"phage_lambda",41251,41252,0,0,1
"phage_lambda",41258,41259,0,0,1
"phage_lambda",41266,41267,0,0,1
"phage_lambda",41281,41282,0,0,1
"phage_lambda",41293,41294,50,1,1
"phage_lambda",41332,41333,0,0,1
"phage_lambda",41345,41346,50,1,1
"phage_lambda",41350,41351,50,1,1
"phage_lambda",41409,41410,50,1,1
"phage_lambda",41414,41415,100,1,0
"phage_lambda",41496,41497,0,0,2
"phage_lambda",41501,41502,0,0,2
"phage_lambda",41509,41510,0,0,2
"phage_lambda",41531,41532,0,0,2
"phage_lambda",41538,41539,0,0,2
"phage_lambda",41549,41550,0,0,2
"phage_lambda",41554,41555,0,0,2
"phage_lambda",41558,41559,0,0,2
"phage_lambda",41620,41621,0,0,2
"phage_lambda",41637,41638,0,0,2
"phage_lambda",41646,41647,0,0,2
"phage_lambda",41682,41683,0,0,2
"phage_lambda",41704,41705,0,0,1
"phage_lambda",42098,42099,0,0,1
"phage_lambda",42114,42115,0,0,1
"phage_lambda",42124,42125,0,0,1
"phage_lambda",42133,42134,0,0,1
"phage_lambda",42160,42161,0,0,1
"phage_lambda",42192,42193,0,0,1
"phage_lambda",42758,42759,0,0,1
"phage_lambda",42763,42764,0,0,1
"phage_lambda",42774,42775,0,0,1
"phage_lambda",42784,42785,0,0,1
"phage_lambda",42791,42792,0,0,1
"phage_lambda",42794,42795,0,0,1
"phage_lambda",42797,42798,0,0,1
"phage_lambda",42856,42857,0,0,1
"phage_lambda",42867,42868,0,0,1
"phage_lambda",42895,42896,0,0,1
"phage_lambda",42909,42910,0,0,1
"phage_lambda",42913,42914,0,0,1
"phage_lambda",42920,42921,0,0,1
"phage_lambda",43097,43098,0,0,1
"phage_lambda",43110,43111,0,0,1
"phage_lambda",43114,43115,0,0,1
"phage_lambda",43137,43138,0,0,1
"phage_lambda",43208,43209,0,0,1
"phage_lambda",43251,43252,0,0,1
"phage_lambda",43285,43286,0,0,1
"phage_lambda",43290,43291,0,0,1
"phage_lambda",43306,43307,0,0,1
"phage_lambda",43316,43317,0,0,1
"phage_lambda",43318,43319,0,0,1
"phage_lambda",43349,43350,0,0,1
"phage_lambda",43351,43352,0,0,1
"phage_lambda",43386,43387,0,0,1
"phage_lambda",43403,43404,0,0,1
"phage_lambda",43423,43424,0,0,1
"phage_lambda",43429,43430,0,0,1
"phage_lambda",43434,43435,0,0,1
"phage_lambda",43830,43831,0,0,1
"phage_lambda",43833,43834,0,0,1
"phage_lambda",43836,43837,0,0,1
"phage_lambda",43838,43839,0,0,1
"phage_lambda",43843,43844,0,0,1
"phage_lambda",43845,43846,0,0,1
"phage_lambda",43848,43849,0,0,1
"phage_lambda",43865,43866,0,0,1
"phage_lambda",43867,43868,0,0,1
"phage_lambda",43871,43872,0,0,1
"phage_lambda",43873,43874,0,0,1
"phage_lambda",43927,43928,0,0,1
"phage_lambda",43950,43951,0,0,1
"phage_lambda",43957,43958,0,0,1
"phage_lambda",43961,43962,0,0,1
"phage_lambda",43963,43964,0,0,1
"phage_lambda",43973,43974,0,0,1
"phage_lambda",43976,43977,0,0,1
"phage_lambda",43981,43982,0,0,1
"phage_lambda",43993,43994,0,0,1
"phage_lambda",44021,44022,0,0,1
"phage_lambda",44027,44028,0,0,1
"phage_lambda",44033,44034,0,0,1
"phage_lambda",44035,44036,0,0,1
"phage_lambda",44040,44041,0,0,1
"phage_lambda",44042,44043,0,0,1
"phage_lambda",44045,44046,0,0,1
"phage_lambda",44058,44059,0,0,1
"phage_lambda",44060,44061,0,0,1
"phage_lambda",44062,44063,0,0,1
"phage_lambda",44064,44065,0,0,1
"phage_lambda",44092,44093,0,0,1
"phage_lambda",44127,44128,0,0,1
"phage_lambda",44170,44171,0,0,2
"phage_lambda",44208,44209,0,0,1
"phage_lambda",44216,44217,0,0,1
"phage_lambda",44224,44225,0,0,1
"phage_lambda",44238,44239,0,0,1
"phage_lambda",44255,44256,0,0,1
"phage_lambda",44259,44260,0,0,1
"phage_lambda",44282,44283,0,0,1
"phage_lambda",44287,44288,0,0,1
"phage_lambda",44351,44352,0,0,1
"phage_lambda",44360,44361,0,0,1
"phage_lambda",44372,44373,100,1,0
"phage_lambda",44509,44510,0,0,1
"phage_lambda",44543,44544,0,0,1
"phage_lambda",44633,44634,0,0,1
"phage_lambda",45055,45056,0,0,1
"phage_lambda",45058,45059,0,0,1
"phage_lambda",45067,45068,0,0,1
"phage_lambda",45092,45093,0,0,1
"phage_lambda",45106,45107,0,0,1
"phage_lambda",45113,45114,0,0,1
"phage_lambda",45128,45129,0,0,1
"phage_lambda",45130,45131,100,1,0
"phage_lambda",45195,45196,0,0,1
"phage_lambda",45197,45198,0,0,1
"phage_lambda",45209,45210,0,0,1
"phage_lambda",45211,45212,0,0,1
"phage_lambda",45230,45231,100,1,0
"phage_lambda",45381,45382,0,0,1
"phage_lambda",45423,45424,0,0,1
"phage_lambda",45432,45433,0,0,1
"phage_lambda",45437,45438,0,0,1
"phage_lambda",46293,46294,100,1,0
"phage_lambda",46307,46308,0,0,1
"phage_lambda",46321,46322,0,0,1
"phage_lambda",46325,46326,0,0,1
"phage_lambda",46334,46335,0,0,1
"phage_lambda",46339,46340,0,0,1
"phage_lambda",46356,46357,0,0,1
"phage_lambda",46366,46367,0,0,1
"phage_lambda",46387,46388,0,0,1
"phage_lambda",46417,46418,0,0,1
"phage_lambda",46422,46423,0,0,1
"phage_lambda",46589,46590,0,0,1
"phage_lambda",46598,46599,0,0,1
"phage_lambda",46608,46609,0,0,1
"phage_lambda",46610,46611,0,0,1
"phage_lambda",46619,46620,0,0,1
"phage_lambda",46621,46622,0,0,1
"phage_lambda",46661,46662,0,0,1
"phage_lambda",46663,46664,0,0,1
"phage_lambda",46664,46665,0,0,1
"phage_lambda",46666,46667,0,0,1
"phage_lambda",46667,46668,0,0,1
"phage_lambda",46670,46671,0,0,1
"phage_lambda",46682,46683,0,0,1
"phage_lambda",46684,46685,0,0,1
"phage_lambda",46692,46693,0,0,1
"phage_lambda",46694,46695,0,0,1
"phage_lambda",46706,46707,0,0,1
"phage_lambda",46708,46709,0,0,1
"phage_lambda",46716,46717,0,0,1
"phage_lambda",46718,46719,0,0,1
"phage_lambda",46722,46723,0,0,1
"phage_lambda",46724,46725,0,0,1
"phage_lambda",46727,46728,0,0,1
"phage_lambda",46729,46730,0,0,1
"phage_lambda",46762,46763,0,0,1
"phage_lambda",46782,46783,0,0,1
"phage_lambda",47157,47158,0,0,1
"phage_lambda",47177,47178,0,0,1
"phage_lambda",47185,47186,0,0,1
"phage_lambda",47187,47188,0,0,1
"phage_lambda",47294,47295,0,0,1
"phage_lambda",47678,47679,0,0,1
"phage_lambda",47865,47866,0,0,1
"phage_lambda",47876,47877,0,0,1
"phage_lambda",47890,47891,0,0,1
"phage_lambda",47931,47932,0,0,1
"phage_lambda",47942,47943,0,0,1
"phage_lambda",47955,47956,0,0,1
"phage_lambda",47978,47979,0,0,1
"phage_lambda",47984,47985,0,0,1
"phage_lambda",47997,47998,0,0,1
"phage_lambda",48001,48002,0,0,1
"phage_lambda",48007,48008,0,0,1
"phage_lambda",48011,48012,0,0,1
"phage_lambda",48027,48028,0,0,1
"phage_lambda",48041,48042,0,0,1
"phage_lambda",48081,48082,0,0,1
"phage_lambda",48083,48084,0,0,1
"phage_lambda",48088,48089,0,0,1
"phage_lambda",48102,48103,0,0,1
"phage_lambda",48149,48150,0,0,3
"phage_lambda",48151,48152,0,0,1
"phage_lambda",48162,48163,0,0,3
"phage_lambda",48168,48169,0,0,1
"phage_lambda",48169,48170,0,0,3
"phage_lambda",48171,48172,0,0,1
"phage_lambda",48184,48185,0,0,3
"phage_lambda",48186,48187,0,0,1
"phage_lambda",48188,48189,0,0,3
"phage_lambda",48190,48191,0,0,1
"phage_lambda",48199,48200,0,0,3
"phage_lambda",48277,48278,0,0,1
"phage_lambda",48286,48287,0,0,1
"phage_lambda",48371,48372,0,0,1
"phage_lambda",48391,48392,0,0,1
"phage_lambda",48473,48474,0,0,1
"phage_lambda",48484,48485,0,0,1
"phage_lambda",48495,48496,0,0,1
